trial,epoch,train_loss,val_CRPS_log,val_CRPS_mm,val_Brier_flash,val_Brier_peak,val_Brier_acc
3,1,4.77489647256748,0.15275464465201266,inf,0.12608437190705118,0.1488489113127502,0.1437349415060555
3,2,4.632319398232688,0.14370275254322323,inf,0.15335770278203115,0.1690856386088405,0.17241456874346744
3,3,4.5851406066832645,0.14327715491887383,inf,0.11736252408152924,0.15526934040820362,0.12788872912682883
3,4,4.567258471851553,0.14356670024346424,inf,0.14371705788553207,0.16004881507481641,0.15116639895729006
3,5,4.549844732003858,0.14502037708837714,inf,0.12395695804887057,0.16224922822843513,0.16552299111724195
3,6,4.538620490704418,0.14189608007048568,inf,0.11514128838776161,0.1558662646212426,0.1511825778817213
3,7,4.53342175474814,0.14778824114723432,inf,0.11665098082622641,0.14980572011882018,0.11985877953016698
3,8,4.527622924984962,0.14647509843228063,inf,0.13303634264791234,0.17052425143619218,0.16503120457279874
3,9,4.521968252290149,0.14445236093814875,inf,0.12352849052569075,0.15147896421697118,0.13853625811064257
3,10,4.523538103664682,0.14819343496003493,inf,0.12376090425719047,0.1533914929947099,0.1341060022470958
