trial,epoch,train_loss,val_CRPS_log,val_CRPS_mm,val_Brier_flash,val_Brier_peak,val_Brier_acc,val_mean_brier
11,1,5.542721615888337,0.15335881144647204,0.7509745617169167,0.17027112408429343,0.17459471639649754,0.1584917575926315,0.16778586602447412
11,2,5.448116049010819,0.14895902895360524,0.7464387153390104,0.20596423271164566,0.1875578695250564,0.1965683087589759,0.196696803665226
11,3,5.406784490781114,0.14961425021074984,0.7452512779980914,0.15769350763164494,0.17569848657401374,0.1616362012277116,0.1650093984777901
11,4,5.3887672055203035,0.14870115870245626,0.7444145777859021,0.18092933039300646,0.18173184785833965,0.16825033278576604,0.1769705036790374
11,5,5.355020518521242,0.14894027419660877,0.7441034060809599,0.16830033863366717,0.17448998463880552,0.15636466140652341,0.1663849948929987
11,6,5.336791370556931,0.1495118122750679,0.7433009231769324,0.1750202881945094,0.1795266660465765,0.16857974205764825,0.1743755654329114
11,7,5.317128171910335,0.14898463842647233,0.7447857163089591,0.1486202658726675,0.16755477124605003,0.15053625484387334,0.15557043065419696
11,8,5.28929233186133,0.14869671818298913,0.742018109736096,0.1680908051854593,0.17355037343742613,0.15703805876845575,0.16622641246378042
11,9,5.268063079664346,0.1480277196911021,0.7423731553920331,0.1656777512963053,0.1788282727714777,0.16460614281755295,0.1697040556284453
11,10,5.238774501864718,0.148241831166978,0.741656102952369,0.16232550040013413,0.17549088365156593,0.1607922367637757,0.1662028736051586
