trial,epoch,train_loss,val_CRPS_log,val_CRPS_mm,val_Brier_flash,val_Brier_peak,val_Brier_acc,val_mean_brier
14,1,5.696353432582796,0.15301618173581924,0.7547408677231241,0.18282915288208615,0.17599941543808303,0.1766021203023262,0.17847689620749843
14,2,5.602680495743606,0.15147387529731474,0.7529693798750824,0.1807849621546391,0.17844653512290468,0.1727924374042849,0.1773413115606096
14,3,5.560175414586761,0.1505749367756922,0.7513231423380338,0.1735206827106658,0.1760422296361489,0.1679594920342837,0.1725074681270328
14,4,5.5189932911899175,0.15066761227184824,0.7506753861258882,0.17845982998828785,0.18045447963396782,0.17729209933518764,0.1787354696524811
14,5,5.495392543446386,0.1503874953555018,0.7501179433895444,0.18947086601688082,0.18494347973344633,0.18655377159881895,0.18698937244971536
14,6,5.46891641963515,0.15031030037875953,0.7506764875322639,0.1793977507164197,0.18015072559263826,0.17448740946914876,0.1780119619260689
14,7,5.449882608532105,0.1497227710063844,0.7502400214628627,0.1830112604996479,0.18186101008427652,0.18059812652580523,0.18182346570324323
14,8,5.431091855791947,0.1508021530123138,0.7517908714922148,0.17877100880136101,0.1797183865641873,0.16781341080788942,0.17543426872447923
14,9,5.405623189288231,0.15037093257261716,0.7507300407907732,0.1727606847948148,0.1769349204640865,0.16398308504646636,0.1712262301017892
14,10,5.392836742086432,0.1497530913407903,0.7527270605868902,0.1943161574712684,0.18927572830204314,0.19292185719692231,0.19217124765674462
