epoch,train_loss,val_CRPS_log,val_CRPS_mm,val_Brier_flash,val_Brier_peak,val_Brier_acc,flash_pr_auc,flash_roc_auc,peak_pr_auc,peak_roc_auc,acc_pr_auc,acc_roc_auc,flash_n_valid,peak_n_valid,acc_n_valid
1,4.642493173802281,0.1380181837971371,0.7048715613502522,0.14068159558771426,0.159692643910438,0.1686958818239309,0.3845562450846024,0.9023022951255373,0.6233732279554641,0.856793647276697,0.2655505451856368,0.8565282598591812,311584,311631,311255
2,4.430590311263943,0.13812206796725776,0.7067282403298436,0.11406915555526208,0.14634724798816579,0.12290492031033835,0.3891513305122434,0.9050503070946437,0.6319924457547386,0.8608980137953752,0.2747368288049042,0.8639671797746378,311584,311631,311255
3,4.361135891842184,0.13909262521452034,0.7039407377142641,0.12802013318350283,0.14247584386594858,0.12372226151970614,0.3966108863967738,0.9069942966396132,0.6352305678985826,0.8624021175889772,0.2788279468189473,0.8651513581000344,311584,311631,311255
4,4.324185890106014,0.1379971687425616,0.7085550142951449,0.13825325081108308,0.1683566207191107,0.16085828042210018,0.4004227057717454,0.9089769966235725,0.6410683337551737,0.8661570100577811,0.2842450803701361,0.8693533974404098,311584,311631,311255
5,4.288125633926733,0.1377735796326914,0.7179045051067356,0.11695427387799404,0.1689214000856743,0.1694177126179062,0.3984842133680062,0.9078762265602205,0.6393016556987877,0.8655380062554981,0.28430763068688003,0.8689319997490905,311584,311631,311255
6,4.2615067630361745,0.13570475227804693,0.7016722495855848,0.14627875681589353,0.15925656567697885,0.15877506994829813,0.4031900928918594,0.9089461139056686,0.6393998759453746,0.8648980535025155,0.2865009696221094,0.8674898527988866,311584,311631,311255
7,4.239383307723836,0.13678346356484092,0.7002838833877356,0.12006016412712661,0.15054550274825146,0.1562311193083397,0.4092981628610409,0.9106537455585808,0.6433392329975773,0.8664345808548574,0.28512611057361714,0.8683128130301571,311584,311631,311255
8,4.212691987854256,0.13551500800612484,0.6968458494717475,0.1387883748112004,0.16365371912627522,0.1548367150210164,0.4106808828357076,0.9110298763503819,0.6443129216032626,0.866360214482945,0.29172721751025504,0.8703643856645443,311584,311631,311255
9,4.194909384142188,0.13672717836464818,0.7012550023186446,0.13345097422106023,0.15130088305598424,0.14333200988007364,0.41038743326470517,0.9117162653637572,0.6449952699418853,0.8670023956764463,0.288887536125539,0.8712425870466435,311584,311631,311255
10,4.174376847093271,0.13597933595143388,0.6983549721840808,0.11905558702158017,0.1481048245280965,0.128698598356982,0.41364994446575076,0.910960737281244,0.6449902914274517,0.8658036833068706,0.2880207383142658,0.8696315680264854,311584,311631,311255
11,4.160609960644926,0.13590722826945528,0.6984216259690634,0.1284098154526634,0.14562510704339743,0.11866205928095547,0.4112998920635701,0.9114632718733106,0.6411534622585391,0.8650193681047014,0.28474935917294464,0.8684561599732344,311584,311631,311255
12,4.142161376790979,0.13575479698299273,0.6961723956314341,0.1365453587050241,0.1674034735763605,0.1631340674075302,0.41489277886549714,0.9117165134235227,0.6449648545315201,0.8677741810480539,0.2875430006311027,0.8711011560717323,311584,311631,311255
13,4.130339111479959,0.13783490605074716,0.7001882291302403,0.11250836679696168,0.14140482080296957,0.11401502276446189,0.41580003205395455,0.9117139174708473,0.6487286475098984,0.8674049889800222,0.2938951535820622,0.8722208615321649,311584,311631,311255
14,4.119602080159539,0.1367055948098427,0.7099933723553217,0.15148422084029953,0.1593355026890912,0.16290698518846286,0.4137030895619493,0.9110810166284139,0.6446018423171426,0.8665886484173912,0.28981953957439976,0.869641020069774,311584,311631,311255
15,4.101498090936389,0.13521776869300856,0.703332411215149,0.11424358815700603,0.14844845461496575,0.13697564124590136,0.41952631130501206,0.9132997911255809,0.6446355004851025,0.8660604982447073,0.28967189544136884,0.8681839430280114,311584,311631,311255
16,4.091533369977113,0.1349763700244494,0.7044691147107488,0.1254317516938202,0.15691201569103858,0.14151386866517796,0.4157932645530096,0.9133125526748511,0.6455847024677167,0.8651772551802213,0.2914618330243813,0.8692538308839923,311584,311631,311255
17,4.079321585612275,0.13473971237838983,0.7036302978814196,0.12985078853195872,0.15811359415543114,0.15151659738655202,0.42019322121795444,0.913576550228685,0.6478682844876276,0.8684267042271748,0.2909535371902844,0.871065393985868,311584,311631,311255
18,4.059841298350285,0.13479913131557794,0.6995331970577288,0.12110992766304408,0.1490283285755756,0.14146880507001083,0.41924932890249084,0.9134846787850054,0.6515556682559709,0.8695347618038193,0.2924022245832501,0.8720241424220347,311584,311631,311255
19,4.050845527475579,0.13491180981306575,0.7050774490960893,0.10723771887679504,0.14886782721045147,0.13442984433977345,0.42025392561946906,0.9134069214462783,0.6476865894899915,0.8690347871485826,0.2870967572866331,0.8698501202853681,311584,311631,311255
20,4.037266012472861,0.1341816579674789,0.6940222115189775,0.12370181766751225,0.15169413847262497,0.14431244579470248,0.41949176499727125,0.9127634387171109,0.6460952804720375,0.867551646304155,0.2878874055506666,0.869450866281984,311584,311631,311255
21,4.024546555046889,0.13525425189925935,0.7067466551048165,0.12486625383006865,0.16664587986350954,0.15198652422658046,0.4193838025463179,0.9136053337330776,0.6498756154834254,0.869531617746401,0.283674792671441,0.8687082510166261,311584,311631,311255
22,4.017311568317086,0.13462715519377993,0.6959812549503239,0.1193500948093706,0.15905911366165995,0.13325362820723008,0.4184628604695588,0.9139390901956469,0.645918596159317,0.8675542252606474,0.28342337263923534,0.8682948488524918,311584,311631,311255
23,4.005567864994786,0.13480441567231657,0.7017981261092008,0.11119669000397148,0.14804662613673977,0.13024407120555492,0.4195254729574791,0.9138699807656234,0.6485920334600446,0.8687740527544829,0.284402051947879,0.8687861919294697,311584,311631,311255
24,3.9916392746565506,0.13587823894056605,0.7049078741191986,0.12576694247245812,0.15603802399056524,0.15679179615178657,0.419248562895128,0.9127699732640151,0.6439350949632747,0.8657543788708333,0.2855300134511808,0.8678651260799451,311584,311631,311255
25,3.985461142061363,0.13395713266080167,0.7015729731352203,0.12197977789662322,0.15487273385479436,0.13844361877821737,0.4156998847552881,0.9123252530175942,0.6470405078613457,0.867210967904225,0.28930358588475624,0.8693276094220497,311584,311631,311255
26,3.9737787030687266,0.13510367108788016,0.6975565968831362,0.13036079362129066,0.15841873735881537,0.13344910268964608,0.4194817473470816,0.9130314444706201,0.6437112783516432,0.8655257407919641,0.2837358178575891,0.8641474759056607,311584,311631,311255
27,3.9557846949271176,0.1343885145510323,0.6996755221796154,0.12061427516295507,0.15517882344912487,0.15284695395331738,0.4174554805360512,0.913589006918493,0.6465521507360688,0.8680057158779548,0.2803719434537125,0.8683082829610588,311584,311631,311255
28,3.945416074360066,0.13592442392026,0.6981836104717265,0.1212263867062773,0.15646248972801258,0.14622916574604175,0.4218389462139723,0.9138258191048503,0.6454891563067939,0.8668250305399561,0.2793923441160729,0.8642526212227708,311584,311631,311255
29,3.9365423929326844,0.13569759801906317,0.7098322218488448,0.12995585156540074,0.15978609782770622,0.15035652566082314,0.41760237650351006,0.9126654233018947,0.6439084127854316,0.8660500036173866,0.2905437976543451,0.8665687273620998,311584,311631,311255
30,3.932360662176572,0.1342025993725298,0.6979980805300814,0.12006472333042356,0.1463841450817374,0.12080436607439642,0.42018419544924346,0.9127055042659253,0.6462171085966973,0.8667383202255607,0.28198087733053134,0.8647190299601248,311584,311631,311255
