trial,epoch,train_loss,val_CRPS_log,val_CRPS_mm,val_Brier_flash,val_Brier_peak,val_Brier_acc
5,1,4.811346872222418,0.14938189083776893,2.2725732529419433e+24,0.1435993875125061,0.16715589746400958,0.16749290914557133
5,2,4.662170849741894,0.14850292125361164,1.5930418149122175e+28,0.12642392554541695,0.1686313392375386,0.15503221231065145
5,3,4.624604449379505,0.14757202521093196,2.603333989294295e+23,0.1255733251313231,0.14705767166960013,0.1249391902841931
5,4,4.6020074750551085,0.1445703501878071,inf,0.12137533741435043,0.14567897150366418,0.11927280811915923
5,5,4.594291662231074,0.14663932737654828,1.5068139951522817e+28,0.12295979859973342,0.16102348521739862,0.14137302883718594
5,6,4.5755871491629945,0.15116049001949863,inf,0.15997867946034544,0.16689747350348907,0.14594815773322015
5,7,4.570070086929249,0.1451311871168263,inf,0.14318280374804893,0.15974691195691226,0.16314953413168823
5,8,4.564944256673405,0.1456008454757956,inf,0.12538777652009536,0.15601780097404877,0.14672837256387186
5,9,4.550279663529556,0.14381606650758785,inf,0.1456445219328139,0.16375679246484315,0.13832774348806112
5,10,4.549352734235271,0.1452140114172715,inf,0.1217014998906239,0.145509437832575,0.12228823213807363
