epoch,train_loss,val_CRPS_log,val_CRPS_mm,val_Brier_flash,val_Brier_peak,val_Brier_acc,flash_pr_auc,flash_roc_auc,peak_pr_auc,peak_roc_auc,acc_pr_auc,acc_roc_auc,flash_n_valid,peak_n_valid,acc_n_valid
1,4.643199877495378,0.13838244956359916,0.7067045993118901,0.13979840545064715,0.1575141375975024,0.1627098349080137,0.3842084401867283,0.9021558066427655,0.6243435118180325,0.8576280839592103,0.2671831336243306,0.8560286572580197,311584,311631,311255
2,4.4333970877859326,0.13865514121258482,0.7097450185442207,0.14742318392903125,0.16697465562480057,0.16004610551234408,0.3922919303362179,0.9039112188200246,0.6263273283803757,0.856381195547312,0.2750580209978645,0.8597302148916509,311584,311631,311255
3,4.365448217708437,0.13811555267668585,0.7036625159628939,0.14093946557778367,0.17039505504573013,0.17258399179690775,0.398936330901164,0.906082756727393,0.6391815262330471,0.8635032767464518,0.2823269660086356,0.8666322007308899,311584,311631,311255
4,4.3208510234985305,0.13901104715016738,0.7038079406840984,0.12828487396833999,0.15192124855687805,0.14416716192331508,0.4010106680125035,0.9076780761716581,0.6361232986145539,0.8621903412561567,0.2821178279071754,0.8651863295215213,311584,311631,311255
5,4.291572123610377,0.13705040815283093,0.7105913119664812,0.13076570925881778,0.16339504609691857,0.15803019243185348,0.4020385243347085,0.9090139477177803,0.6411657382453049,0.8653941355610626,0.28281613175055426,0.8660582035986748,311584,311631,311255
6,4.262114747725343,0.1360405386451515,0.7111694479782219,0.140598675918298,0.16642219024117147,0.16197328171399666,0.40423189900939677,0.9099690788152762,0.6382278721973759,0.8634995551644618,0.2852902707881426,0.8687022425422259,311584,311631,311255
7,4.244127492821101,0.13500059474517595,0.7000321032429108,0.116448638980364,0.14917573382116825,0.12729264300431303,0.4084869377149411,0.9112324669261294,0.6425970089287651,0.8656335771960911,0.2834579832352804,0.8698311125014777,311584,311631,311255
8,4.217001544771401,0.13518151135803672,0.703142697650506,0.12563263978739006,0.16039663856394762,0.14552928675827143,0.4150533166630966,0.9121448549094548,0.6467340692139971,0.8666560259924817,0.29066275888611803,0.8704388341447334,311584,311631,311255
9,4.195881887370308,0.1376826263954441,0.7125790078989603,0.1549381341179177,0.16858819517620147,0.17572105178319045,0.40920127599296063,0.9111100632703095,0.6461651132815573,0.866638821167149,0.2869118836169073,0.8709043214352774,311584,311631,311255
10,4.184629627633326,0.1368761202470539,0.7145168982378859,0.14347422787558126,0.1596130409070475,0.16516823521104432,0.406416590138254,0.9117230567485619,0.6444873274986035,0.8672746123777473,0.28741382490355044,0.8697142476191209,311584,311631,311255
11,4.161253522484272,0.13657823890424903,0.7085890877088986,0.12327418715247976,0.16180168976442813,0.15834804020248408,0.4160337793403578,0.9123907699184488,0.6447779112691395,0.8657958124894882,0.2907071285336466,0.8701473430970399,311584,311631,311255
12,4.1513095439636025,0.1359582551830458,0.7070343147641622,0.11912749151123206,0.14614409865784467,0.12960895261073074,0.41200889734692303,0.9119586310113516,0.6433338763499521,0.8654286261404098,0.2809016558453077,0.8687748044609499,311584,311631,311255
13,4.134764356545598,0.13668189610546058,0.7046564322797328,0.1140671512736838,0.1461387326296025,0.13535656888697553,0.41724107547060707,0.9128468300693721,0.648074888802642,0.867806444878365,0.2890796781024553,0.8701238568716049,311584,311631,311255
14,4.120390083654704,0.13501203589089447,0.6977921668221064,0.1309071628438809,0.14979927909381577,0.13620493032515102,0.4115070491347079,0.9127200356937389,0.6467109252202065,0.8675771654943737,0.2849699176914646,0.8706165390589858,311584,311631,311255
15,4.10338248653611,0.1350086025174915,0.6998132394039792,0.12287231104712558,0.15210580881329816,0.1378256178237028,0.41721187576731,0.9127455080856408,0.6487700048103888,0.8679907219075569,0.2862810696142986,0.8713448371303396,311584,311631,311255
16,4.092583475008018,0.1361514435661632,0.7009982351326864,0.11034542631121799,0.14616231536166152,0.112632512019918,0.4093244155616923,0.9102007855350936,0.6389536842995547,0.8638255134683186,0.2726554065966871,0.8661838202910752,311584,311631,311255
17,4.077188485287446,0.13500673538163135,0.6977020015425733,0.11927872362372678,0.14233976216759975,0.11816597755707338,0.4201863975311753,0.9140997364675014,0.6493538517599768,0.8683587772994429,0.28079177466285726,0.8694014403615212,311584,311631,311255
