trial,epoch,train_loss,val_CRPS_log,val_CRPS_mm,val_Brier_flash,val_Brier_peak,val_Brier_acc
11,1,4.706724325978752,0.14183213004115514,0.7110340494941596,0.12489216934635645,0.1549195579324515,0.1517191033158304
11,2,4.536128713753167,0.14129864513137433,0.7138542425202187,0.1566572272718338,0.16585736939186052,0.17486088253127618
11,3,4.485570736976421,0.14422293791047683,0.7098633708661091,0.15016704505412076,0.1580270794630615,0.13077202634223886
11,4,4.451577666487394,0.14145460726372014,0.7133052210272404,0.11238044264883708,0.14914028360207585,0.12496894240357331
11,5,4.437049389463105,0.1402144833323497,0.7170362145171861,0.1184366337995012,0.15311067574398277,0.15204330428409765
11,6,4.412306265070329,0.13980603552235207,0.7226290753211028,0.14857085442485066,0.16553456185404458,0.17162878824130315
11,7,4.40006479777554,0.1415966450778657,0.7135543414409425,0.15388350364039474,0.16467925711945036,0.1506547284924372
11,8,4.39141567611801,0.1394392951336472,0.705425476683758,0.13776333211465036,0.16021582389189726,0.15455312545050334
11,9,4.388956477292829,0.14144763701274107,0.7046480547297642,0.12080281885730594,0.1504648270314051,0.1297044046121665
11,10,4.376692127612737,0.1377950590367523,0.7154573023644558,0.1297793030632121,0.15355909435157242,0.14148967085418948
