trial,epoch,train_loss,val_CRPS_log,val_CRPS_mm,val_Brier_flash,val_Brier_peak,val_Brier_acc,val_mean_brier
2,1,5.746745906653554,0.1519769439989795,0.7541300020007746,0.18841368836377353,0.18351158206927082,0.18375627842806114,0.18522718295370186
2,2,5.60616110119688,0.15255773839553782,0.7520727528800398,0.18532658032201102,0.18352963101313793,0.17893423953111948,0.18259681695542282
2,3,5.537878521159014,0.15332110083733488,0.75295314651302,0.17802528745014065,0.18257662814232506,0.17657647002093851,0.17905946187113475
2,4,5.495288117858877,0.15075327312012235,0.7516940903597362,0.2054119137858645,0.18862686011891086,0.19549220324305494,0.19651032571594343
2,5,5.44482141707612,0.15340264209417748,0.7543797304904183,0.1768884366934175,0.18499888190415392,0.177538546536844,0.1798086217114718
2,6,5.411025767458365,0.15215682523019522,0.7535438196952813,0.16550018425776528,0.17747684373310746,0.16065701361254214,0.16787801386780496
2,7,5.36144015031723,0.15193336705854374,0.7535584518780614,0.1667211834338259,0.17580318748662174,0.15918753098613064,0.1672373006355261
2,8,5.328020211250856,0.15225720878025714,0.7544883208745119,0.1911252562379386,0.1892578900994203,0.19345733923348682,0.1912801618569486
2,9,5.292145721619916,0.15191235672763792,0.7573401716371785,0.2014372807741315,0.19323315669252833,0.19991296835411615,0.19819446860692533
2,10,5.2551635197189475,0.1516036490761849,0.752886846758682,0.18850835281955314,0.1862099960920837,0.1848007288943874,0.18650635926867473
