trial,epoch,train_loss,val_CRPS_log,val_CRPS_mm,val_Brier_flash,val_Brier_peak,val_Brier_acc
4,1,4.973914529157693,0.14921601421770864,0.7294724248035305,0.1077535136656457,0.14980719243094395,0.11411960996354803
4,2,4.84734852756837,0.14621102859473784,0.7199328141597274,0.13209519537984066,0.1785206915203276,0.17625644450769382
4,3,4.804464395904648,0.14435565485602783,0.7224611752557621,0.1217273950767868,0.1620653167560973,0.14156641166548026
4,4,4.786119511716854,0.14352891764048656,0.7168968053398133,0.16395314788932178,0.16745764194304458,0.16994607255226793
4,5,4.769127245513396,0.14727192105504747,0.7167328805541003,0.11041856013129907,0.15595441937579577,0.1495363927662531
4,6,4.748839265338874,0.14330090330374176,0.7219123818256725,0.1341383733552189,0.1581229623878922,0.16131968284154488
4,7,4.740351730069695,0.14477006933499348,0.7162536411817536,0.13565319740358317,0.15829910906065064,0.1413703172858314
4,8,4.731509994266974,0.1425065272000946,0.7170635173594148,0.14161354505557097,0.1573735136412657,0.1437552808369443
4,9,4.723693189661404,0.14344661249186946,0.7156892779896941,0.13104232194651136,0.15708759764521038,0.14847547048884793
4,10,4.710187074756427,0.1465089711505037,0.7193206652795299,0.14045954234241784,0.16191961507581035,0.15976290628939827
