trial,epoch,train_loss,val_CRPS_log,val_CRPS_mm,val_Brier_flash,val_Brier_peak,val_Brier_acc
14,1,5.043381111194427,0.1500351764213047,0.737630402389427,0.14989690422745847,0.16179302576068386,0.14363553346225444
14,2,4.90573230382448,0.14958256797034306,0.7367610075626236,0.12057365456157704,0.15546343323479744,0.1377929741354119
14,3,4.8808070825099765,0.14971214625173174,0.7274585692700768,0.1310750086195454,0.15792781900518568,0.15745121789026334
14,4,4.858041258165741,0.14954603398835306,0.7287467630172005,0.1563220216800685,0.17513262138193977,0.18631996870569315
14,5,4.845295749757435,0.15110442456253886,0.7316519742937457,0.13229539017828906,0.15726241751791167,0.1558828018397159
14,6,4.842436962904346,0.14946876408999546,0.7316023185776177,0.13807602946173783,0.1560721832828952,0.1462185116005131
14,7,4.830610327697538,0.1480878455270705,0.7322818940738216,0.13283464604678033,0.15807666913189697,0.14989254940806487
14,8,4.827114126018477,0.14898254581360398,0.7336798425932587,0.14478593407074336,0.16356594750068199,0.1599999023081143
14,9,4.8260603199421,0.14945118176955274,0.730207759590263,0.14803481368949298,0.1727379039714323,0.1740576867941676
14,10,4.8196626136518885,0.15238497983534474,0.7317503421633903,0.1437593880963281,0.1646353329331392,0.16097130308853372
