trial,epoch,train_loss,val_CRPS_log,val_CRPS_mm,val_Brier_flash,val_Brier_peak,val_Brier_acc,val_mean_brier
7,1,5.700477416170388,0.151885637093933,0.758949601924824,0.21480506508871072,0.1945558392827989,0.2070391355788262,0.20546667998344526
7,2,5.591978034241002,0.15685371959617697,0.7556677716481722,0.1671618671301503,0.1714472875503149,0.16105358775183884,0.16655424747743466
7,3,5.556108488460511,0.1510296120838552,0.7509360530386486,0.17723772340053215,0.17627088870477042,0.16436948958757883,0.17262603389762712
7,4,5.523137904332824,0.14998390924172522,0.7515229815751178,0.17487430256789027,0.18623493737413255,0.178573870023101,0.1798943699883746
7,5,5.500184440446144,0.15353850465967808,0.7524574229699976,0.18353267745116703,0.17872321603393015,0.17640129835813412,0.17955239728107708
7,6,5.494942202094772,0.1512949756006024,0.7530269982662082,0.15609415601044027,0.1687800277928401,0.15503932480750093,0.1599711695369271
7,7,5.47590540333513,0.1501833112281524,0.7493117592523221,0.17408581589748354,0.1780426053117111,0.16143992927055492,0.17118945015991652
7,8,5.462923091169506,0.15047846042527555,0.7489717100485477,0.18550009856389474,0.18425131009180856,0.18899186456888672,0.18624775774153002
7,9,5.447182057765968,0.15155098492579264,0.7502850023887518,0.1658498563272987,0.17710510095838805,0.15642963910212235,0.1664615321292697
7,10,5.43431733832777,0.15053120017605456,0.7501879389207597,0.17164841137008377,0.1763743257207767,0.16618372414905858,0.1714021537466397
