trial,epoch,train_loss,val_CRPS_log,val_CRPS_mm,val_Brier_flash,val_Brier_peak,val_Brier_acc
0,1,4.980259912316918,0.1472807087219979,0.7220307493648079,0.19344559697308397,0.1767245568990653,0.18914824391674517
0,2,4.841958552351804,0.14497779702357233,0.7171911242915291,0.15190978393311588,0.17557504520749154,0.17059249175295468
0,3,4.801182570319832,0.14415186094217497,0.7221723069047039,0.12330763356457289,0.15393054206308351,0.13479443486857115
0,4,4.782377651707588,0.14504080209175274,0.7189422582085723,0.13952385022274186,0.16225903021286633,0.16044063277537493
0,5,4.763242836084954,0.14416081751437163,0.7195525511808025,0.10311424389869456,0.1505969610549447,0.12676452570002045
0,6,4.753623574180719,0.14382158439948778,0.7202143165066299,0.13618302271527583,0.15604531073316896,0.14122776740654658
0,7,4.737233389316851,0.14292243806538188,0.7179094092203069,0.1368950389701961,0.16197370741527278,0.14423329200760218
0,8,4.7299956773094305,0.14379401771856296,0.7182257764811306,0.15014695591206792,0.16212474759004022,0.14711748512869519
0,9,4.720311669690414,0.14185018537854874,0.7151424192429199,0.13407324342802066,0.16016114640103077,0.15793608843531148
0,10,4.713545196159613,0.14180575801182915,0.7140067497844108,0.15993050283181856,0.17215203434608642,0.17282449840613448
