trial,epoch,train_loss,val_CRPS_log,val_CRPS_mm,val_Brier_flash,val_Brier_peak,val_Brier_acc
8,1,4.832075710847312,0.1442504197129099,0.7120532859785216,0.13408432830235142,0.1650502713339674,0.149745661187914
8,2,4.691150368906635,0.1429188041955909,0.7177188486575163,0.13219743489266406,0.16817634146530844,0.17432713495286203
8,3,4.645127438433819,0.14109633101335683,0.7077869038543717,0.1284964291647303,0.16460861551816522,0.15164644023907786
8,4,4.629081819596784,0.1420842759753293,0.7199024942863641,0.15729573607187744,0.1727199451968508,0.16407179657314627
8,5,4.61311189531391,0.14125094247248876,0.7258491683393768,0.14198420228685074,0.1679819925774376,0.17403041165813196
8,6,4.594023336598748,0.14028417422797004,0.7127633610452618,0.12446415469043619,0.15588129897932354,0.14244087506884032
8,7,4.583915475236445,0.14330715534356903,0.7299596904000888,0.1378565788703624,0.16481055805567513,0.16359092183597712
8,8,4.577694601855066,0.1416590701086515,0.7210208405588183,0.14860145436382804,0.15910210007948508,0.15416571953710956
8,9,4.568103706457227,0.14599840093386177,0.7196653129871817,0.1460427747317745,0.15916825711938276,0.15812351647870648
8,10,4.563594909576528,0.1393742590255216,0.7069345539313641,0.13995161135278253,0.16160397673335383,0.16243528989619316
