trial,epoch,train_loss,val_CRPS_log,val_CRPS_mm,val_Brier_flash,val_Brier_peak,val_Brier_acc
9,1,5.034676217961747,0.14989045754769487,0.7294478957121056,0.1234671976588681,0.15898036433967724,0.15347001124397638
9,2,4.9038917756640465,0.15100622109627473,0.725462401207887,0.1681693054551404,0.16641422427169233,0.14709528481057293
9,3,4.868460528894098,0.14655219611650144,0.7192211129450327,0.1530943860099245,0.16788448603812728,0.16196815648324767
9,4,4.841768957810574,0.14873814080413497,0.7192462548785534,0.1656867089681001,0.17542933750146625,0.1731581464250001
9,5,4.8132310267308736,0.14684052418962848,0.7262164638180997,0.14181152266873004,0.16784068826100876,0.17834582019504475
9,6,4.796720065157048,0.14607662787232614,0.7222411915861097,0.12014159491795766,0.15352966645949026,0.11810214719112351
9,7,4.768085089851305,0.14630776472091156,0.7184479112829364,0.13516109474455623,0.1575033861472643,0.15863855311807584
9,8,4.756112678833875,0.1446711432216332,0.7187091187869672,0.1535097050008436,0.1637697279682673,0.1698030702316389
9,9,4.745656985602093,0.14410098663365747,0.7138757304406484,0.14075089143358493,0.16010294427144225,0.15222766876114904
9,10,4.737425549213361,0.1452923395065753,0.7143659499917627,0.13696861691941517,0.16097620718980296,0.16371595070064637
