epoch,train_loss,val_CRPS_log,val_CRPS_mm,val_Brier_flash,val_Brier_peak,val_Brier_acc,flash_pr_auc,flash_roc_auc,peak_pr_auc,peak_roc_auc,acc_pr_auc,acc_roc_auc,flash_n_valid,peak_n_valid,acc_n_valid
1,4.702809964250398,0.13802764061489547,0.7070572667733688,0.13719511557276998,0.15594058202204336,0.16671735747532213,0.3830827186408993,0.8992598358016527,0.6185034954734142,0.8535920038082654,0.2674610873779357,0.852679666510342,311584,311631,311255
2,4.489193118458626,0.13755411996533737,0.7058086325189356,0.14455036578692293,0.16464016469168036,0.1599936562766505,0.39049801045512644,0.901131439503559,0.6214200755319541,0.8542160248388628,0.27198038611735376,0.8557774384660175,311584,311631,311255
3,4.424942113320211,0.14024422265255,0.7041868067911148,0.1451277926554523,0.1754172546456641,0.17669074248621694,0.3930179569184695,0.9019822547569563,0.6286362708908675,0.8587720816280938,0.27644147615716474,0.8623036896927594,311584,311631,311255
4,4.383648597842984,0.13952068676231008,0.7044933737910317,0.12325789898053782,0.1474543163826157,0.1418744280877241,0.3967269368826287,0.9050207065007987,0.629479545306748,0.8593488012585662,0.2799396519122298,0.860931707572955,311584,311631,311255
5,4.354673324126436,0.1377178851964491,0.7040384038362022,0.11809682823956485,0.15551404263055782,0.14577040192161925,0.4004795089064832,0.9062991226753574,0.6329792426633484,0.8617851307919178,0.279369816744761,0.8634479019901389,311584,311631,311255
6,4.323563967997418,0.1360196777273015,0.7059357118945349,0.13885996529922964,0.164468945948944,0.16863359555927224,0.3998667064136119,0.9072806928955902,0.6312554485451266,0.8603811482306012,0.28368874409269196,0.8635049633715286,311584,311631,311255
7,4.306307472460844,0.13510507173517408,0.6989084434780115,0.1108598631201581,0.15060660276889748,0.12872832370516324,0.40664506401350753,0.9079443336305085,0.6353677270597634,0.8607599408608726,0.2830794969428342,0.8649604384114046,311584,311631,311255
8,4.287183880972649,0.135993588063947,0.7015965430368993,0.12695332890206293,0.15797337902622355,0.15405295289732376,0.4088117339391715,0.9088986010628007,0.6353323823812571,0.8618820298086345,0.28421166591129515,0.8652181257931786,311584,311631,311255
9,4.267367315550156,0.13681924951592142,0.6995558150904415,0.15703074025860655,0.16752207683175982,0.1657267195833511,0.40403041324327127,0.9072867911175528,0.6352972630530469,0.8622040765012075,0.2806334991726676,0.8660574745114866,311584,311631,311255
10,4.253683743549762,0.13684885047995957,0.7088600373709288,0.13799929601951683,0.16260751157593992,0.1691930143068339,0.40593926198693703,0.908882009974719,0.6359125795264411,0.8632906183055806,0.28473133505997217,0.8651798985192619,311584,311631,311255
