trial,epoch,train_loss,val_CRPS_log,val_CRPS_mm,val_Brier_flash,val_Brier_peak,val_Brier_acc
0,1,4.6839236986534925,0.14760811029339554,0.713377208538996,0.12362420392158399,0.14064247196846377,0.11833154745534806
0,2,4.542833548404368,0.1456203304266862,0.7090496040786575,0.13356068418140662,0.16987252561935773,0.16247207429958235
0,3,4.497254312549382,0.14095045765537367,0.7177969195631752,0.14317919355265984,0.17011559521150693,0.17108601160150605
0,4,4.470105270174427,0.14020992147100225,0.7132239109055278,0.1215559661463709,0.14912830171552616,0.14489694072609996
0,5,4.454480260910492,0.14302318007604117,0.7228354872236814,0.14719147437463148,0.16154328949325253,0.1585748707395952
0,6,4.441656583243238,0.13869961168704625,0.7046203736109555,0.13820510206082284,0.1700699678576963,0.15994766283367126
0,7,4.424743085799713,0.13970026389844975,0.7066966166954247,0.1274210445560022,0.16168493465815093,0.1411557790708698
0,8,4.407480142830114,0.14107813394891314,0.7069106189808273,0.12343638878760543,0.15024924326646852,0.1447146474663182
0,9,4.400518845187787,0.13989473885746237,0.7054333607706758,0.13824225468715481,0.14932718535177167,0.1370246268404207
0,10,4.3883747882999415,0.14266284006949553,0.7107756021043176,0.12644077024815925,0.15434409635268126,0.1520495086749451
