trial,epoch,train_loss,val_CRPS_log,val_CRPS_mm,val_Brier_flash,val_Brier_peak,val_Brier_acc
4,1,4.756867159270458,0.14475905503396216,inf,0.16033135961011194,0.17268689716350638,0.18644680131047675
4,2,4.591031246606512,0.1417644319403592,inf,0.13696426182445817,0.16320868031952404,0.15978052893533692
4,3,4.547275738710794,0.14565051142742877,216572575.48392063,0.14703052570444683,0.16195096619298333,0.1527255306811576
4,4,4.530277914601922,0.1459220209895578,inf,0.14493061877403143,0.1645008262736775,0.1727454142853037
4,5,4.507150877868334,0.143404794771724,inf,0.13353974784440498,0.16548116765982016,0.1562262941785411
4,6,4.488849124489016,0.14793714111872044,inf,0.1221244679238781,0.16048378911221423,0.14719331268426697
4,7,4.4677557153929275,0.14372277955965948,inf,0.13951264352551326,0.16224610511048462,0.15192319667305224
4,8,4.458616299012505,0.14633749702698728,inf,0.12001674748303943,0.15291256813308482,0.15643141380740871
4,9,4.450862013667189,0.14355247713485894,inf,0.12286334420272683,0.14986362100779002,0.1299428914957834
4,10,4.436027991562871,0.14219279236887106,inf,0.13720525586049506,0.16748872384174138,0.18127642363883678
