trial,epoch,train_loss,val_CRPS_log,val_CRPS_mm,val_Brier_flash,val_Brier_peak,val_Brier_acc
10,1,4.863446664212356,0.14591606780252767,inf,0.12871283072013964,0.15962054565165945,0.15858839479853531
10,2,4.713208233261179,0.1462092378292961,7.308081267867149e+30,0.12210614107559775,0.16324207324458462,0.1592261729211297
10,3,4.699221961856885,0.1490656059384866,inf,0.11551470496055764,0.15092248039332004,0.1455535895166275
10,4,4.681144374376197,0.1459217826505866,inf,0.11312399721386125,0.15492427858022542,0.14281572164793405
10,5,4.644728197119602,0.14658857717090992,inf,0.11952213600039295,0.1524770895620899,0.1358550055387074
10,6,4.6399531957153775,0.14979155765306756,inf,0.11813126179840694,0.15150217522930895,0.1377134544024961
10,7,4.623554018344855,0.14311009559725096,inf,0.14015610778361912,0.15774293664119884,0.14123303426697015
10,8,4.616809778718318,0.14198803625566914,inf,0.1326829492345497,0.15837831504905175,0.1537740291179465
10,9,4.6198500198514205,0.1435390231195499,inf,0.12344303323575925,0.16242642028479237,0.14987614626245294
10,10,4.607728832153399,0.14354186564323088,inf,0.1447521383854589,0.175546359223488,0.17894051282744164
