trial,epoch,train_loss,val_CRPS_log,val_CRPS_mm,val_Brier_flash,val_Brier_peak,val_Brier_acc,val_mean_brier
1,1,5.72351393870326,0.15184585565136494,0.7534169285324522,0.2018774542276089,0.19136011549628595,0.19756578057830465,0.19693445010073315
1,2,5.588567128206348,0.1514897863340048,0.7530314334374544,0.17217990268925967,0.17522033040763857,0.1678220816838834,0.1717407715935939
1,3,5.559816289712563,0.15001777280122042,0.7495004301720367,0.20463783865117546,0.19480392243844968,0.19771623929839255,0.1990526667960059
1,4,5.541487348159688,0.15038633308996438,0.749904069953796,0.18413778904000808,0.1790005780764789,0.1831563161302966,0.18209822774892784
1,5,5.516152606625596,0.14956660219062548,0.7483328436578394,0.20032704042508884,0.18760816868185107,0.19269997890170065,0.19354506266954685
1,6,5.502645189241186,0.14926159666536395,0.7491336460363198,0.19819229186208512,0.18900894022310227,0.19162588461593905,0.19294237223370883
1,7,5.4890854003089835,0.1495970352893559,0.749887922137833,0.20265885900553637,0.19040302096353762,0.19579626094189526,0.19628604697032306
1,8,5.4779399890316505,0.14997308009721091,0.752382469787595,0.20939934689028128,0.19332910600494155,0.20752243785064894,0.20341696358195727
1,9,5.4646088634294685,0.14960810593256357,0.7492890071790286,0.1815248782696703,0.17907485709571683,0.17801362993038916,0.17953778843192544
1,10,5.45669343771995,0.14952234934832095,0.7509291014832425,0.20332107207828015,0.19267252788632863,0.20157983922957,0.1991911463980596
