trial,epoch,train_loss,val_CRPS_log,val_CRPS_mm,val_Brier_flash,val_Brier_peak,val_Brier_acc
12,1,4.725803397468095,0.15030686718527142,0.7370375576867912,0.13238071597324275,0.16258853753754643,0.1625558093039513
12,2,4.566775627939848,0.14281658804609748,0.8692099136230496,0.1453223324138188,0.16666272945704894,0.16704557208639811
12,3,4.529623264989953,0.14439728976362246,3839.729962183603,0.12629340069073888,0.15861822669697145,0.1478251780888645
12,4,4.501218854647622,0.13971667628276957,0.7136823012419191,0.12795309279970624,0.15994511837742043,0.13751930456914388
12,5,4.4816970159365646,0.14062012485951758,0.7138289938035566,0.14367990696359262,0.16293510184222437,0.15398688295792637
12,6,4.457755862510889,0.13967748945838987,12.314906083644297,0.1310248756708928,0.15970775665553774,0.151411466764138
12,7,4.447785626032919,0.14120842036620485,2.2570915605147968,0.12921794230962777,0.1611784622652004,0.15293262815324477
12,8,4.436063096849533,0.14186543559600284,1611.583253037696,0.13361951758632562,0.15463328805205045,0.15920147114560135
12,9,4.413604466262635,0.14100671098218096,inf,0.14314724600238907,0.1605245482559984,0.14993680543525773
12,10,4.407061817039757,0.1416471984235807,64525.798724250904,0.1326041675053069,0.16524206986542891,0.16106483131914173
