trial,epoch,train_loss,val_CRPS_log,val_CRPS_mm,val_Brier_flash,val_Brier_peak,val_Brier_acc
12,1,4.649418947947372,0.1410145456748544,0.7143334330956838,0.1120029755033393,0.1499429649754921,0.12006598258886152
12,2,4.43012732920764,0.13736911093043844,0.7081316590172446,0.1279355151063604,0.16396238839939156,0.15509750607730596
12,3,4.363033521228722,0.14022738272356655,0.7087278460360941,0.11990889358903795,0.15489977292279705,0.13434578345860107
12,4,4.321977954182849,0.13715365541715965,0.7054578544929354,0.12020015976292166,0.1550102005347781,0.14302744650329158
12,5,4.288796306367599,0.13491553407387957,0.7070202468162263,0.13537707563183218,0.1494430615501699,0.1387793985528957
12,6,4.261359990509831,0.13559878819568558,0.7072956853555126,0.13060797282115552,0.16356029181442372,0.1755024447517346
12,7,4.239212230836874,0.13692501311487346,0.6988324031141709,0.12654436312539147,0.149419893667702,0.13312178158975504
12,8,4.215039899640791,0.135672053984587,0.7081994153839092,0.13156174840485435,0.15479962766679517,0.15627774733028224
12,9,4.197994133325587,0.13589424887698026,0.7019755888179849,0.11530365502340528,0.1495583523562519,0.13933673941767796
12,10,4.171622047488321,0.1355611583260975,0.7004043249813321,0.11406591761345027,0.15248816437509088,0.12934669151778116
