trial,epoch,train_loss,val_CRPS_log,val_CRPS_mm,val_Brier_flash,val_Brier_peak,val_Brier_acc
9,1,4.704606493284486,0.14025936942086767,0.7303335673531893,0.14472784278229375,0.1664531765171434,0.16678203380438278
9,2,4.553688806781918,0.1424184170355274,0.7191774248561695,0.12730736250498537,0.15200703823605669,0.1419379044928654
9,3,4.498040650568922,0.1450787394969539,0.7116903339874466,0.10114980772776277,0.14813386935899522,0.14896810111019218
9,4,4.466863069834657,0.1372656438094872,0.7031086718971647,0.1354822635632316,0.15117145221936482,0.14481583892510017
9,5,4.437066385784213,0.137589575401556,0.7058503474305604,0.1239990166500923,0.16277590853755075,0.16477819874837646
9,6,4.42304630027171,0.13823240600730768,0.7093019018319633,0.15247294783453727,0.16744618210344203,0.17192083120076437
9,7,4.411147725524362,0.14176878226168116,0.7081310127769315,0.1121769135416194,0.14906298873615084,0.1333083635230791
9,8,4.397142333412099,0.13806361206141965,0.7064639677197059,0.12586139453200795,0.15085904198054265,0.13582040966369227
9,9,4.3924868843958,0.14019007524653931,0.7237509383981438,0.141091935056711,0.1575397842490552,0.16234965110574606
9,10,4.381821239390037,0.14131350871110626,0.7099924256095422,0.1411147790705373,0.15849766934868062,0.15567122456737784
