trial,epoch,train_loss,val_CRPS_log,val_CRPS_mm,val_Brier_flash,val_Brier_peak,val_Brier_acc
8,1,4.852537429108077,0.14954533825469454,5.864409429288381e+28,0.12940073495610302,0.16042573942229055,0.15029882108018605
8,2,4.702162986738587,0.15070508924014347,inf,0.11634810901833728,0.15158444254566966,0.1299853896058314
8,3,4.670848381101247,0.15851786747600766,2.7098174737741742e+19,0.14820527000099498,0.16811169480422558,0.16580753727559158
8,4,4.663966285568835,0.15013171190830785,inf,0.11444968500792259,0.15342801488435143,0.12144991077409427
8,5,4.650353947041353,0.15377049712392823,inf,0.13208134182005948,0.15302440381499974,0.1254549282791875
8,6,4.687254574684411,0.1500811401790313,inf,0.115258073229276,0.15844407962188484,0.13864542046914435
8,7,4.631007044155052,0.14886840720067146,inf,0.12298289400299527,0.15731562424449794,0.14647271583843444
8,8,4.634038281792575,0.1493734404974445,inf,0.113507608928715,0.1589639210025807,0.13960951531350124
8,9,4.61955347853257,0.150435153576659,inf,0.1232509054887451,0.16180497665433563,0.1568558849807315
8,10,4.61636691711818,0.15027834131635517,inf,0.12281331940920243,0.14833787481696156,0.11901362820674709
