trial,epoch,train_loss,val_CRPS_log,val_CRPS_mm,val_Brier_flash,val_Brier_peak,val_Brier_acc
10,1,4.631098260726616,0.1424326943071358,0.7129813480314243,0.13874423680405773,0.17074682253718165,0.1922721985486674
10,2,4.429250219057604,0.1381462069426238,0.7050640829923994,0.12132379537584645,0.15989016855873184,0.1435506613065871
10,3,4.371230964159272,0.13711986406049156,0.7068303244525911,0.12391375877809126,0.16474005563308475,0.178168471510375
10,4,4.321910298021759,0.13747120480286767,0.7073428280203756,0.12358466710296429,0.14789566758486136,0.13437583060430786
10,5,4.290604015591427,0.1368185510848347,0.7086161617635837,0.11229796359136651,0.14664369960154822,0.14095387986861777
10,6,4.260333916840493,0.1350816443815214,0.7085341128091919,0.14716528779942717,0.15576027422684685,0.14951365914095208
10,7,4.2341424761469195,0.1356272651316624,0.7038297964430752,0.1136136984381677,0.1453369105049355,0.1211326503311005
10,8,4.211602008693881,0.13755567988156883,0.7151832394825152,0.12548527765553635,0.1535925094344011,0.14842630818728064
10,9,4.191851725780991,0.13617020972090926,0.7090176113656859,0.13879367597467307,0.1539010740268678,0.15105335370965356
10,10,4.165255103913108,0.13560766794958934,0.7052934614417,0.12671312585090794,0.1591733642354216,0.1421419990184111
