trial,epoch,train_loss,val_CRPS_log,val_CRPS_mm,val_Brier_flash,val_Brier_peak,val_Brier_acc
6,1,4.70022809318851,0.1431452181913893,0.726480023909477,0.1390680487746849,0.1567670404871429,0.16504481733783388
6,2,4.535666072897355,0.1441285644936982,0.7111889979804505,0.11909446896018588,0.15197352087144117,0.15342704698816073
6,3,4.491287768709095,0.1422433565315573,0.7166620791615522,0.1221412874976317,0.15102072132150623,0.15340489063153698
6,4,4.456615369754454,0.14064530988843651,0.7064382103803155,0.11188524278758483,0.15157068391343356,0.1390182976484669
6,5,4.44007454751989,0.14065640385080946,0.7079247068824694,0.13471926335095072,0.14728119949023533,0.11717707650826263
6,6,4.424585580692511,0.13841957592434584,0.7058386332172907,0.12520870737418774,0.15972337301014666,0.1554236559422287
6,7,4.407735325865367,0.14108378923407233,0.7076062900062897,0.11504509863460878,0.15454270339723647,0.14369919385088306
6,8,4.392872572300641,0.13992960449674846,0.71106290487201,0.12806957764087662,0.14801772495290513,0.13044210438504092
6,9,4.382737347829089,0.14237347359197922,0.7089558937753152,0.13210686558605014,0.16690801238621153,0.16149672441603133
6,10,4.372780257492336,0.1391682525348723,0.7075632065210089,0.127931476054394,0.15403688866293017,0.1386281998160032
