trial,epoch,train_loss,val_CRPS_log,val_CRPS_mm,val_Brier_flash,val_Brier_peak,val_Brier_acc,val_mean_brier
6,1,5.728457056302619,0.15413880892533544,0.7558486979527084,0.20395893490114242,0.19060781452434836,0.19965411413913756,0.19807362118820945
6,2,5.601754725246088,0.15295846360519424,0.7535321934357526,0.1889899095561671,0.18435553151324438,0.17910355691771798,0.1841496659957098
6,3,5.5482563439098245,0.15198073418157576,0.7581166804294357,0.212745419276244,0.1966623278647565,0.21151133888428453,0.206973028675095
6,4,5.509035351559087,0.1511782723650447,0.7507401781372424,0.19618601894183804,0.18620767617136172,0.187869563660773,0.1900877529246576
6,5,5.479015856559022,0.15090059521437393,0.7514272732217268,0.1794685033252249,0.18266330434996678,0.1702665896183593,0.17746613243118367
6,6,5.449292022087608,0.1518617782637763,0.7565624101122396,0.2060104976669318,0.1972721797193128,0.20410294186293382,0.2024618730830595
6,7,5.428183337586038,0.15161456013818386,0.7523763371004932,0.1872881751465465,0.18497466300403773,0.19120491513253124,0.18782258442770516
6,8,5.4004981299997,0.15144647022483326,0.7524587989957063,0.19628440872062117,0.18752326237643066,0.19495575855322625,0.19292114321675935
6,9,5.369024081784874,0.15147323245028227,0.7502919368878215,0.1845471980217066,0.1851975233579521,0.18085056630653745,0.18353176256206538
6,10,5.347768357758376,0.1511229476903648,0.7511250974773389,0.1820989694202306,0.18343569969787507,0.17897868464070274,0.18150445125293613
